Date,Box Number,Session Number,Piece Number,Seat,Watts,Catch Angle,Finish Angle,Catch Slip,Finish Slip,Length,Effective Length,Rate,Speed,Average Watts,Variance Watts,Average Effective Length,Wind Direction,Wind Speed (mph),Tide,Normalized Speed
2023-04-12,5324,242,1,1,303,-55.3,30.1,9.7,12.3,85.4,63.4,36.9,5.55,369.375,1389.41071428571,68.775,crosswind,10,with,5.6458626
2023-04-12,5324,242,1,2,369,-56.2,31.3,4.6,11.7,87.5,71.2,36.9,5.55,369.375,1389.41071428571,68.775,crosswind,10,with,5.6737666
2023-04-12,5324,242,1,3,364,-57.5,30.3,7.1,11.5,87.8,69.2,36.9,5.55,369.375,1389.41071428571,68.775,crosswind,10,with,5.68672
2023-04-12,5324,242,1,4,365,-53.4,28.2,4.7,13.0,81.6,63.9,36.9,5.55,369.375,1389.41071428571,68.775,crosswind,10,with,5.7035728
2023-04-12,5324,242,1,5,404,-56.2,32.0,5.5,10.1,88.2,72.6,36.9,5.55,369.375,1389.41071428571,68.775,crosswind,10,with,5.753992
2023-04-12,5324,242,1,6,399,-63.9,22.4,6.1,9.1,86.3,71.1,36.9,5.55,369.375,1389.41071428571,68.775,crosswind,10,with,5.759268
2023-04-12,5324,242,1,7,415,-56.7,32.8,9.5,10.9,89.5,69.1,36.9,5.55,369.375,1389.41071428571,68.775,crosswind,10,with,5.75028
2023-04-12,5324,242,1,8,336,-58.3,29.2,8.5,9.3,87.5,69.7,36.9,5.55,369.375,1389.41071428571,68.775,crosswind,10,with,5.6604
2023-04-12,5324,242,2,1,285,-53.1,29.8,9.9,11.8,82.9,61.2,35.6,5.32,317.125,390.125,64.1625,crosswind,10,against,5.5891466
2023-04-12,5324,242,2,2,313,-54.8,31.1,6.7,12.6,85.9,66.6,35.6,5.32,317.125,390.125,64.1625,crosswind,10,against,5.6524067
2023-04-12,5324,242,2,3,339,-55.6,30.1,7.7,11.1,85.7,66.9,35.6,5.32,317.125,390.125,64.1625,crosswind,10,against,5.8028965
2023-04-12,5324,242,2,4,320,-52.1,27.7,5.7,12.9,79.8,61.2,35.6,5.32,317.125,390.125,64.1625,crosswind,10,against,5.6168103
2023-04-12,5324,242,2,5,348,-53.1,31.4,8.2,9.9,84.5,66.4,35.6,5.32,317.125,390.125,64.1625,crosswind,10,against,5.7879915
2023-04-12,5324,242,2,6,319,-59.4,22.3,7.3,12.8,81.7,61.6,35.6,5.32,317.125,390.125,64.1625,crosswind,10,against,5.6218038
2023-04-12,5324,242,2,7,309,-53.9,32.3,11.5,12.3,86.2,62.4,35.6,5.32,317.125,390.125,64.1625,crosswind,10,against,5.590418
2023-04-12,5324,242,2,8,304,-56.6,29.3,8.5,10.4,85.9,67.0,35.6,5.32,317.125,390.125,64.1625,crosswind,10,against,5.629704
2023-04-12,5324,242,3,1,310,-53.7,29.9,9.5,11.9,83.6,62.2,37.9,5.42,348.25,580.5,65.1125,crosswind,10,with,5.517019
2023-04-12,5324,242,3,2,343,-54.1,30.5,6.3,12.1,84.6,66.2,37.9,5.42,348.25,580.5,65.1125,crosswind,10,with,5.599214
2023-04-12,5324,242,3,3,346,-56.0,29.8,8.2,11.5,85.8,66.1,37.9,5.42,348.25,580.5,65.1125,crosswind,10,with,5.6081
2023-04-12,5324,242,3,4,355,-51.8,27.6,4.8,12.6,79.4,62.0,37.9,5.42,348.25,580.5,65.1125,crosswind,10,with,5.6161547
2023-04-12,5324,242,3,5,382,-53.8,30.8,5.7,9.9,84.6,69.0,37.9,5.42,348.25,580.5,65.1125,crosswind,10,with,5.670925
2023-04-12,5324,242,3,6,343,-59.7,22.3,6.9,12.5,82.0,62.6,37.9,5.42,348.25,580.5,65.1125,crosswind,10,with,5.599379
2023-04-12,5324,242,3,7,379,-54.0,32.7,9.4,11.9,86.7,65.4,37.9,5.42,348.25,580.5,65.1125,crosswind,10,with,5.6418962
2023-04-12,5324,242,3,8,328,-56.5,28.7,8.3,9.5,85.2,67.4,37.9,5.42,348.25,580.5,65.1125,crosswind,10,with,5.5492263
2023-04-12,5253,486,3,1,315,-56.4,27.6,7.6,9.4,84.0,67.0,36.0,5.19,309.875,1282.98214285714,63.5,crosswind,10,with,5.5438824
2023-04-12,5253,486,3,2,295,-53.2,28.0,9.0,7.1,81.2,65.1,36.0,5.19,309.875,1282.98214285714,63.5,crosswind,10,with,5.604483
2023-04-12,5253,486,3,3,394,-54.3,31.0,9.8,8.6,85.3,66.9,36.0,5.19,309.875,1282.98214285714,63.5,crosswind,10,with,5.687245
2023-04-12,5253,486,3,4,298,-54.2,32.5,8.3,16.2,86.7,62.2,36.0,5.19,309.875,1282.98214285714,63.5,crosswind,10,with,5.5086355
2023-04-12,5253,486,3,5,287,-54.0,29.5,8.2,12.7,83.5,62.6,36.0,5.19,309.875,1282.98214285714,63.5,crosswind,10,with,5.564363
2023-04-12,5253,486,3,6,314,-52.8,30.5,10.1,18.7,83.3,54.5,36.0,5.19,309.875,1282.98214285714,63.5,crosswind,10,with,5.5222135
2023-04-12,5253,486,3,7,291,-55.7,27.6,8.2,10.9,83.3,64.2,36.0,5.19,309.875,1282.98214285714,63.5,crosswind,10,with,5.5488434
2023-04-12,5253,486,3,8,285,-55.8,28.2,7.6,10.9,84.0,65.5,36.0,5.19,309.875,1282.98214285714,63.5,crosswind,10,with,5.6004133
2023-04-12,5253,486,1,1,337,-56.8,28.3,7.1,9.2,85.1,68.8,34.6,5.23,304.625,1643.69642857143,65.0125,crosswind,10,with,5.5581794
2023-04-12,5253,486,1,2,294,-54.2,28.5,9.6,7.7,82.7,65.4,34.6,5.23,304.625,1643.69642857143,65.0125,crosswind,10,with,5.597527
2023-04-12,5253,486,1,3,389,-55.1,31.0,10.0,9.0,86.1,67.1,34.6,5.23,304.625,1643.69642857143,65.0125,crosswind,10,with,5.6092725
2023-04-12,5253,486,1,4,261,-55.8,31.2,8.8,8.5,87.0,69.7,34.6,5.23,304.625,1643.69642857143,65.0125,crosswind,10,with,5.569906
2023-04-12,5253,486,1,5,291,-54.8,29.3,8.4,11.7,84.1,64.0,34.6,5.23,304.625,1643.69642857143,65.0125,crosswind,10,with,5.551993
2023-04-12,5253,486,1,6,276,-53.4,31.2,11.0,19.5,84.6,54.1,34.6,5.23,304.625,1643.69642857143,65.0125,crosswind,10,with,5.571136
2023-04-12,5253,486,1,7,287,-55.2,28.1,8.6,10.1,83.3,64.6,34.6,5.23,304.625,1643.69642857143,65.0125,crosswind,10,with,5.55594
2023-04-12,5253,486,1,8,302,-57.1,27.8,8.0,10.5,84.9,66.4,34.6,5.23,304.625,1643.69642857143,65.0125,crosswind,10,with,5.5426445
2023-04-12,5253,486,2,1,317,-55.8,27.7,7.9,9.8,83.5,65.8,35.2,5.36,312.75,1781.35714285714,64.225,crosswind,10,against,5.648876
2023-04-12,5253,486,2,2,307,-54.3,28.7,9.0,8.0,83.0,66.0,35.2,5.36,312.75,1781.35714285714,64.225,crosswind,10,against,5.680163
2023-04-12,5253,486,2,3,398,-53.6,31.2,10.3,8.8,84.8,65.7,35.2,5.36,312.75,1781.35714285714,64.225,crosswind,10,against,5.798298
2023-04-12,5253,486,2,4,249,-55.0,31.0,9.0,9.2,86.0,67.8,35.2,5.36,312.75,1781.35714285714,64.225,crosswind,10,against,5.7421546
2023-04-12,5253,486,2,5,309,-54.1,29.7,8.0,12.7,83.8,63.1,35.2,5.36,312.75,1781.35714285714,64.225,crosswind,10,against,5.644362
2023-04-12,5253,486,2,6,332,-53.2,30.7,10.5,18.3,83.9,55.1,35.2,5.36,312.75,1781.35714285714,64.225,crosswind,10,against,5.7025495
2023-04-12,5253,486,2,7,289,-54.7,28.0,8.2,10.9,82.7,63.6,35.2,5.36,312.75,1781.35714285714,64.225,crosswind,10,against,5.742612
2023-04-12,5253,486,2,8,301,-56.6,27.4,7.3,10.0,84.0,66.7,35.2,5.36,312.75,1781.35714285714,64.225,crosswind,10,against,5.661159
2023-04-19,5325,222,1,1,338,-57.3,30.0,8.3,10.5,87.3,68.5,36.8,5.72,360.875,761.267857142857,69.3,crosswind,10,against,5.639712
2023-04-19,5325,222,1,2,370,-56.4,32.3,7.1,7.9,88.7,73.7,36.8,5.72,360.875,761.267857142857,69.3,crosswind,10,against,5.647546
2023-04-19,5325,222,1,3,358,-54.6,28.9,9.0,8.0,83.5,66.5,36.8,5.72,360.875,761.267857142857,69.3,crosswind,10,against,5.682503
2023-04-19,5325,222,1,4,374,-54.6,31.1,7.2,8.8,85.7,69.7,36.8,5.72,360.875,761.267857142857,69.3,crosswind,10,against,5.705023
2023-04-19,5325,222,1,5,347,-55.5,32.4,6.8,9.5,87.9,71.6,36.8,5.72,360.875,761.267857142857,69.3,crosswind,10,against,5.6590433
2023-04-19,5325,222,1,6,370,-65.2,21.2,7.0,9.9,86.4,69.5,36.8,5.72,360.875,761.267857142857,69.3,crosswind,10,against,5.6607285
2023-04-19,5325,222,1,7,411,-54.4,32.3,8.1,11.8,86.7,66.8,36.8,5.72,360.875,761.267857142857,69.3,crosswind,10,against,5.7508793
2023-04-19,5325,222,1,8,319,-58.8,28.4,8.9,10.2,87.2,68.1,36.8,5.72,360.875,761.267857142857,69.3,crosswind,10,against,5.6688704
2023-04-19,5325,222,2,1,305,-55.5,29.7,9.5,11.3,85.2,64.4,35.9,5.16,332.5,566.000000000001,67.4875,crosswind,10,with,5.528816
2023-04-19,5325,222,2,2,352,-56.2,31.8,7.1,8.2,88.0,72.7,35.9,5.16,332.5,566.000000000001,67.4875,crosswind,10,with,5.680026
2023-04-19,5325,222,2,3,346,-53.4,28.9,9.4,7.9,82.3,65.0,35.9,5.16,332.5,566.000000000001,67.4875,crosswind,10,with,5.6449018
2023-04-19,5325,222,2,4,359,-54.5,31.8,7.3,8.5,86.3,70.5,35.9,5.16,332.5,566.000000000001,67.4875,crosswind,10,with,5.6819363
2023-04-19,5325,222,2,5,306,-53.8,32.0,8.1,9.5,85.8,68.2,35.9,5.16,332.5,566.000000000001,67.4875,crosswind,10,with,5.5338955
2023-04-19,5325,222,2,6,335,-65.3,21.4,7.6,10.7,86.7,68.4,35.9,5.16,332.5,566.000000000001,67.4875,crosswind,10,with,5.6632557
2023-04-19,5325,222,2,7,353,-53.4,31.6,9.5,12.0,85.0,63.5,35.9,5.16,332.5,566.000000000001,67.4875,crosswind,10,with,5.659584
2023-04-19,5325,222,2,8,304,-58.1,28.9,8.5,11.3,87.0,67.2,35.9,5.16,332.5,566.000000000001,67.4875,crosswind,10,with,5.5393276
2023-04-19,5324,253,1,1,331,-57.1,30.5,9.1,11.3,87.6,67.2,35.7,5.65,357.0,899.714285714285,66.0625,crosswind,10,against,5.7982173
2023-04-19,5324,253,1,2,317,-55.9,27.9,6.7,10.5,83.8,66.6,35.7,5.65,357.0,899.714285714285,66.0625,crosswind,10,against,5.688798
2023-04-19,5324,253,1,3,339,-60.9,27.8,6.0,12.7,88.7,70.0,35.7,5.65,357.0,899.714285714285,66.0625,crosswind,10,against,5.8021765
2023-04-19,5324,253,1,4,349,-56.1,30.2,9.6,19.7,86.3,57.0,35.7,5.65,357.0,899.714285714285,66.0625,crosswind,10,against,5.7755957
2023-04-19,5324,253,1,5,412,-51.7,37.3,7.7,8.5,89.0,72.8,35.7,5.65,357.0,899.714285714285,66.0625,crosswind,10,against,5.775104
2023-04-19,5324,253,1,6,367,-54.6,28.8,7.4,13.3,83.4,62.7,35.7,5.65,357.0,899.714285714285,66.0625,crosswind,10,against,5.780238
2023-04-19,5324,253,1,7,362,-53.4,29.7,6.5,13.9,83.1,62.7,35.7,5.65,357.0,899.714285714285,66.0625,crosswind,10,against,5.772869
2023-04-19,5324,253,1,8,379,-57.0,31.4,7.5,11.4,88.4,69.5,35.7,5.65,357.0,899.714285714285,66.0625,crosswind,10,against,5.833868
2023-04-19,5324,253,2,1,322,-54.6,30.3,9.2,11.4,84.9,64.3,35.6,5.19,342.75,310.5,64.1125,crosswind,10,with,5.745086
2023-04-19,5324,253,2,2,334,-56.6,28.1,6.9,10.3,84.7,67.5,35.6,5.19,342.75,310.5,64.1125,crosswind,10,with,5.8198323
2023-04-19,5324,253,2,3,331,-59.5,27.0,5.8,12.7,86.5,68.0,35.6,5.19,342.75,310.5,64.1125,crosswind,10,with,5.8099484
2023-04-19,5324,253,2,4,327,-55.6,30.0,9.1,21.2,85.6,55.3,35.6,5.19,342.75,310.5,64.1125,crosswind,10,with,5.738689
2023-04-19,5324,253,2,5,372,-50.7,37.3,10.5,10.2,88.0,67.3,35.6,5.19,342.75,310.5,64.1125,crosswind,10,with,5.8212585
2023-04-19,5324,253,2,6,344,-53.9,28.8,8.0,13.8,82.7,60.9,35.6,5.19,342.75,310.5,64.1125,crosswind,10,with,5.7459836
2023-04-19,5324,253,2,7,362,-52.8,29.6,6.3,13.6,82.4,62.5,35.6,5.19,342.75,310.5,64.1125,crosswind,10,with,5.766358
2023-04-19,5324,253,2,8,350,-56.0,30.6,7.7,11.8,86.6,67.1,35.6,5.19,342.75,310.5,64.1125,crosswind,10,with,5.7963567
2023-04-19,5324,253,3,1,314,-55.9,30.5,9.0,11.5,86.4,65.9,35.4,5.42,330.0,388.0,64.1875,crosswind,10,against,5.6879373
2023-04-19,5324,253,3,2,355,-57.5,28.1,6.4,10.7,85.6,68.5,35.4,5.42,330.0,388.0,64.1875,crosswind,10,against,5.822466
2023-04-19,5324,253,3,3,311,-61.8,26.3,9.6,11.2,88.1,67.3,35.4,5.42,330.0,388.0,64.1875,crosswind,10,against,5.6374526
2023-04-19,5324,253,3,4,316,-55.3,29.8,8.9,20.4,85.1,55.8,35.4,5.42,330.0,388.0,64.1875,crosswind,10,against,5.664032
2023-04-19,5324,253,3,5,365,-50.8,37.4,10.4,9.9,88.2,67.9,35.4,5.42,330.0,388.0,64.1875,crosswind,10,against,5.833483
2023-04-19,5324,253,3,6,329,-54.2,28.2,7.9,14.0,82.4,60.5,35.4,5.42,330.0,388.0,64.1875,crosswind,10,against,5.7336664
2023-04-19,5324,253,3,7,326,-53.1,29.6,7.4,14.5,82.7,60.8,35.4,5.42,330.0,388.0,64.1875,crosswind,10,against,5.7098145
2023-04-19,5324,253,3,8,324,-55.7,31.8,8.3,12.4,87.5,66.8,35.4,5.42,330.0,388.0,64.1875,crosswind,10,against,5.754301
2023-04-19,5325,222,3,1,324,-55.4,30.5,5.8,13.6,85.9,66.5,36.7,5.58,339.875,612.410714285714,67.8875,crosswind,10,against,5.63383
2023-04-19,5325,222,3,2,330,-55.4,31.9,8.3,9.3,87.3,69.7,36.7,5.58,339.875,612.410714285714,67.8875,crosswind,10,against,5.6169276
2023-04-19,5325,222,3,3,342,-54.0,29.0,8.6,8.6,83.0,65.8,36.7,5.58,339.875,612.410714285714,67.8875,crosswind,10,against,5.653509
2023-04-19,5325,222,3,4,367,-53.8,31.2,7.3,8.2,85.0,69.5,36.7,5.58,339.875,612.410714285714,67.8875,crosswind,10,against,5.6367483
2023-04-19,5325,222,3,5,313,-54.9,32.5,6.7,10.0,87.4,70.7,36.7,5.58,339.875,612.410714285714,67.8875,crosswind,10,against,5.6187572
2023-04-19,5325,222,3,6,342,-64.8,21.2,7.5,9.8,86.0,68.7,36.7,5.58,339.875,612.410714285714,67.8875,crosswind,10,against,5.6552796
2023-04-19,5325,222,3,7,384,-53.2,32.3,8.5,11.8,85.5,65.2,36.7,5.58,339.875,612.410714285714,67.8875,crosswind,10,against,5.6749606
2023-04-19,5325,222,3,8,317,-58.3,28.5,9.6,10.2,86.8,67.0,36.7,5.58,339.875,612.410714285714,67.8875,crosswind,10,against,5.605727
2023-04-26,5325,248,1,1,445,-58.2,28.8,11.0,5.5,87.0,70.5,37.6,5.9,425.0,1075.42857142857,71.1625,tailwind,6,with,5.820252
2023-04-26,5325,248,1,2,385,-55.1,33.1,5.8,13.2,88.2,69.2,37.6,5.9,425.0,1075.42857142857,71.1625,tailwind,6,with,5.8025575
2023-04-26,5325,248,1,3,440,-56.2,32.0,5.4,7.7,88.2,75.1,37.6,5.9,425.0,1075.42857142857,71.1625,tailwind,6,with,5.8284044
2023-04-26,5325,248,1,4,472,-53.6,32.5,8.1,8.3,86.1,69.7,37.6,5.9,425.0,1075.42857142857,71.1625,tailwind,6,with,5.827225
2023-04-26,5325,248,1,5,402,-57.1,31.8,8.1,8.2,88.9,72.6,37.6,5.9,425.0,1075.42857142857,71.1625,tailwind,6,with,5.809372
2023-04-26,5325,248,1,6,459,-54.6,33.1,7.8,10.6,87.7,69.3,37.6,5.9,425.0,1075.42857142857,71.1625,tailwind,6,with,5.8227186
2023-04-26,5325,248,1,7,400,-59.0,32.4,8.7,8.2,91.4,74.5,37.6,5.9,425.0,1075.42857142857,71.1625,tailwind,6,with,5.822858
2023-04-26,5325,248,1,8,397,-57.3,29.4,6.2,12.1,86.7,68.4,37.6,5.9,425.0,1075.42857142857,71.1625,tailwind,6,with,5.811333
2023-04-26,5325,248,2,1,426,-57.6,28.4,11.2,6.1,86.0,68.7,38.1,5.86,415.25,780.214285714286,69.6,headwind,6,against,5.842181
2023-04-26,5325,248,2,2,364,-54.3,32.8,6.2,13.5,87.1,67.4,38.1,5.86,415.25,780.214285714286,69.6,headwind,6,against,5.7598367
2023-04-26,5325,248,2,3,423,-55.2,31.7,5.3,8.6,86.9,73.0,38.1,5.86,415.25,780.214285714286,69.6,headwind,6,against,5.820475
2023-04-26,5325,248,2,4,454,-53.2,32.1,9.0,8.5,85.3,67.8,38.1,5.86,415.25,780.214285714286,69.6,headwind,6,against,5.8303194
2023-04-26,5325,248,2,5,411,-56.4,31.6,7.5,8.4,88.0,72.1,38.1,5.86,415.25,780.214285714286,69.6,headwind,6,against,5.823749
2023-04-26,5325,248,2,6,442,-54.2,32.8,8.6,11.2,87.0,67.2,38.1,5.86,415.25,780.214285714286,69.6,headwind,6,against,5.8296804
2023-04-26,5325,248,2,7,404,-58.4,32.5,8.6,8.5,90.9,73.8,38.1,5.86,415.25,780.214285714286,69.6,headwind,6,against,5.8284583
2023-04-26,5325,248,2,8,398,-56.1,29.4,5.9,12.8,85.5,66.8,38.1,5.86,415.25,780.214285714286,69.6,headwind,6,against,5.852852
2023-04-26,5325,248,3,1,430,-57.4,28.5,11.1,6.3,85.9,68.5,38.5,5.92,416.75,1183.35714285714,69.5875,tailwind,6,with,5.8539286
2023-04-26,5325,248,3,2,367,-54.2,32.5,6.1,13.1,86.7,67.5,38.5,5.92,416.75,1183.35714285714,69.5875,tailwind,6,with,5.834163
2023-04-26,5325,248,3,3,449,-55.4,31.5,4.6,8.6,86.9,73.7,38.5,5.92,416.75,1183.35714285714,69.5875,tailwind,6,with,5.852892
2023-04-26,5325,248,3,4,464,-53.3,31.8,8.7,8.3,85.1,68.1,38.5,5.92,416.75,1183.35714285714,69.5875,tailwind,6,with,5.8545465
2023-04-26,5325,248,3,5,414,-56.6,31.9,7.4,8.4,88.5,72.7,38.5,5.92,416.75,1183.35714285714,69.5875,tailwind,6,with,5.851857
2023-04-26,5325,248,3,6,437,-53.9,32.8,8.2,11.6,86.7,66.9,38.5,5.92,416.75,1183.35714285714,69.5875,tailwind,6,with,5.853851
2023-04-26,5325,248,3,7,394,-58.0,32.7,8.5,8.5,90.7,73.7,38.5,5.92,416.75,1183.35714285714,69.5875,tailwind,6,with,5.851663
2023-04-26,5325,248,3,8,379,-55.6,29.8,6.5,13.3,85.4,65.6,38.5,5.92,416.75,1183.35714285714,69.5875,tailwind,6,with,5.8326545
2023-04-26,5253,513,1,1,403,-54.4,29.0,2.9,9.6,83.4,70.9,36.2,5.65,381.125,1653.83928571429,69.025,tailwind,6,with,5.6706104
2023-04-26,5253,513,1,2,371,-58.0,27.4,7.0,4.5,85.4,73.9,36.2,5.65,381.125,1653.83928571429,69.025,tailwind,6,with,5.6639895
2023-04-26,5253,513,1,3,353,-56.5,29.0,7.1,11.4,85.5,67.0,36.2,5.65,381.125,1653.83928571429,69.025,tailwind,6,with,5.668591
2023-04-26,5253,513,1,4,381,-57.8,29.9,8.3,18.6,87.7,60.8,36.2,5.65,381.125,1653.83928571429,69.025,tailwind,6,with,5.685227
2023-04-26,5253,513,1,5,471,-53.8,28.2,1.9,8.8,82.0,71.3,36.2,5.65,381.125,1653.83928571429,69.025,tailwind,6,with,5.6648192
2023-04-26,5253,513,1,6,346,-56.8,31.6,6.3,13.0,88.4,69.1,36.2,5.65,381.125,1653.83928571429,69.025,tailwind,6,with,5.669632
2023-04-26,5253,513,1,7,371,-56.1,29.7,8.5,9.3,85.8,68.0,36.2,5.65,381.125,1653.83928571429,69.025,tailwind,6,with,5.658615
2023-04-26,5253,513,1,8,353,-54.4,31.8,5.9,9.1,86.2,71.2,36.2,5.65,381.125,1653.83928571429,69.025,tailwind,6,with,5.66948
2023-04-26,5253,513,2,1,366,-53.6,28.0,3.6,10.6,81.6,67.4,37.0,5.59,351.571428571429,162.285714285714,67.9857142857143,headwind,6,against,5.7010646
2023-04-26,5253,513,2,2,361,-57.3,27.8,7.6,6.4,85.1,71.1,37.0,5.59,351.571428571429,162.285714285714,67.9857142857143,headwind,6,against,5.693459
2023-04-26,5253,513,2,3,334,-55.7,28.2,7.7,11.4,83.9,64.8,37.0,5.59,351.571428571429,162.285714285714,67.9857142857143,headwind,6,against,5.7150245
2023-04-26,5253,513,2,4,358,-57.1,29.3,8.5,9.4,86.4,68.5,37.0,5.59,351.571428571429,162.285714285714,67.9857142857143,headwind,6,against,5.7051415
2023-04-26,5253,513,2,6,337,-55.9,31.4,6.8,12.8,87.3,67.7,37.0,5.59,351.571428571429,162.285714285714,67.9857142857143,headwind,6,against,5.695049
2023-04-26,5253,513,2,7,360,-55.2,29.4,8.9,9.2,84.6,66.5,37.0,5.59,351.571428571429,162.285714285714,67.9857142857143,headwind,6,against,5.682158
2023-04-26,5253,513,2,8,345,-53.5,31.7,5.6,9.7,85.2,69.9,37.0,5.59,351.571428571429,162.285714285714,67.9857142857143,headwind,6,against,5.7050405
2023-04-26,5253,513,3,1,375,-53.3,28.0,3.0,11.1,81.3,67.2,37.2,5.69,356.285714285714,246.904761904762,66.8,tailwind,6,with,5.662058
2023-04-26,5253,513,3,2,370,-57.1,27.7,7.5,5.0,84.8,72.3,37.2,5.69,356.285714285714,246.904761904762,66.8,tailwind,6,with,5.645261
2023-04-26,5253,513,3,3,336,-55.2,28.3,7.4,11.0,83.5,65.1,37.2,5.69,356.285714285714,246.904761904762,66.8,tailwind,6,with,5.667421
2023-04-26,5253,513,3,4,360,-57.0,29.2,8.1,20.0,86.2,58.1,37.2,5.69,356.285714285714,246.904761904762,66.8,tailwind,6,with,5.678219
2023-04-26,5253,513,3,6,334,-55.8,31.7,6.7,12.9,87.5,67.9,37.2,5.69,356.285714285714,246.904761904762,66.8,tailwind,6,with,5.680417
2023-04-26,5253,513,3,7,360,-54.3,29.7,9.0,9.4,84.0,65.6,37.2,5.69,356.285714285714,246.904761904762,66.8,tailwind,6,with,5.6731687
2023-04-26,5253,513,3,8,359,-53.5,32.1,5.2,9.0,85.6,71.4,37.2,5.69,356.285714285714,246.904761904762,66.8,tailwind,6,with,5.6671357
2023-05-04,5325,201,1,1,305,-53.9,32.2,6.3,13.6,86.1,66.2,35.4,5.75,367.875,860.696428571428,69.45,tailwind,9,against,5.806989
2023-05-04,5325,201,1,2,396,-56.2,31.2,8.2,9.1,87.4,70.1,35.4,5.75,367.875,860.696428571428,69.45,tailwind,9,against,5.8448954
2023-05-04,5325,201,1,3,369,-56.1,32.1,7.9,11.3,88.2,69.0,35.4,5.75,367.875,860.696428571428,69.45,tailwind,9,against,5.837365
2023-05-04,5325,201,1,4,366,-55.8,31.1,8.3,9.3,86.9,69.3,35.4,5.75,367.875,860.696428571428,69.45,tailwind,9,against,5.8489194
2023-05-04,5325,201,1,5,403,-54.7,31.4,9.5,9.5,86.1,67.1,35.4,5.75,367.875,860.696428571428,69.45,tailwind,9,against,5.8380504
2023-05-04,5325,201,1,6,373,-60.4,31.4,8.5,7.4,91.8,75.9,35.4,5.75,367.875,860.696428571428,69.45,tailwind,9,against,5.8411436
2023-05-04,5325,201,1,7,367,-56.1,31.5,8.5,13.1,87.6,66.0,35.4,5.75,367.875,860.696428571428,69.45,tailwind,9,against,5.8589907
2023-05-04,5325,201,1,8,364,-56.9,32.5,8.5,8.9,89.4,72.0,35.4,5.75,367.875,860.696428571428,69.45,tailwind,9,against,5.850118
2023-05-04,5325,201,2,1,274,-54.5,33.0,6.5,15.0,87.5,66.0,32.4,4.7,316.25,650.5,66.775,headwind,9,with,5.437148
2023-05-04,5325,201,2,2,288,-53.7,29.6,10.8,12.0,83.3,60.5,32.4,4.7,316.25,650.5,66.775,headwind,9,with,5.486567
2023-05-04,5325,201,2,3,325,-55.3,32.3,9.6,11.4,87.6,66.6,32.4,4.7,316.25,650.5,66.775,headwind,9,with,5.3311796
2023-05-04,5325,201,2,4,322,-54.2,28.8,7.9,12.6,83.0,62.5,32.4,4.7,316.25,650.5,66.775,headwind,9,with,5.2825694
2023-05-04,5325,201,2,5,344,-53.9,31.8,10.1,8.5,85.7,67.1,32.4,4.7,316.25,650.5,66.775,headwind,9,with,5.300356
2023-05-04,5325,201,2,6,349,-58.5,31.4,6.7,7.3,89.9,75.9,32.4,4.7,316.25,650.5,66.775,headwind,9,with,5.2933617
2023-05-04,5325,201,2,7,316,-55.8,31.9,8.7,12.8,87.7,66.2,32.4,4.7,316.25,650.5,66.775,headwind,9,with,5.352399
2023-05-04,5325,201,2,8,312,-55.4,32.3,8.3,10.0,87.7,69.4,32.4,4.7,316.25,650.5,66.775,headwind,9,with,5.335194
2023-05-04,5325,201,3,1,289,-54.1,32.3,6.9,14.7,86.4,64.8,35.9,5.69,346.625,1782.26785714286,66.5375,tailwind,9,against,5.668528
2023-05-04,5325,201,3,2,360,-55.9,29.6,9.2,11.1,85.5,65.2,35.9,5.69,346.625,1782.26785714286,66.5375,tailwind,9,against,5.675595
2023-05-04,5325,201,3,3,366,-56.5,30.5,8.3,11.1,87.0,67.6,35.9,5.69,346.625,1782.26785714286,66.5375,tailwind,9,against,5.7211905
2023-05-04,5325,201,3,4,274,-56.3,25.9,8.5,15.7,82.2,58.0,35.9,5.69,346.625,1782.26785714286,66.5375,tailwind,9,against,5.657827
2023-05-04,5325,201,3,5,389,-54.2,31.1,9.3,10.3,85.3,65.7,35.9,5.69,346.625,1782.26785714286,66.5375,tailwind,9,against,5.69181
2023-05-04,5325,201,3,6,378,-59.6,31.5,8.5,7.7,91.1,74.9,35.9,5.69,346.625,1782.26785714286,66.5375,tailwind,9,against,5.703431
2023-05-04,5325,201,3,7,370,-56.4,31.1,8.3,12.7,87.5,66.5,35.9,5.69,346.625,1782.26785714286,66.5375,tailwind,9,against,5.67874
2023-05-04,5325,201,3,8,347,-55.4,32.1,8.7,9.2,87.5,69.6,35.9,5.69,346.625,1782.26785714286,66.5375,tailwind,9,against,5.6793547
2023-05-04,5324,215,1,1,339,-54.1,28.9,10.2,8.2,83.0,64.6,37.3,5.78,356.0,567.142857142857,65.525,tailwind,9,against,5.70958
2023-05-04,5324,215,1,2,356,-57.1,27.9,7.5,11.5,85.0,66.0,37.3,5.78,356.0,567.142857142857,65.525,tailwind,9,against,5.7183094
2023-05-04,5324,215,1,3,356,-54.8,29.9,6.2,12.2,84.7,66.3,37.3,5.78,356.0,567.142857142857,65.525,tailwind,9,against,5.709493
2023-05-04,5324,215,1,4,352,-57.0,24.9,5.7,13.5,81.9,62.7,37.3,5.78,356.0,567.142857142857,65.525,tailwind,9,against,5.6839914
2023-05-04,5324,215,1,5,337,-55.2,31.4,8.1,9.4,86.6,69.1,37.3,5.78,356.0,567.142857142857,65.525,tailwind,9,against,5.683248
